,Categ_name,quarter,GT,DI,3m Bond,cci,CPI,vix,CS
0,Air Travel: 203,2004Q4,70.66666666666667,6090,4.8196666666666665,-4.833333333333333,77.1,12.5,3324
1,Air Travel: 203,2005Q1,88.0,6074,4.881666666666667,-3.3666666666666667,77.3,10.836666666666664,3344
2,Air Travel: 203,2005Q2,85.0,6248,4.8806666666666665,-4.5,78.0,11.336666666666664,3332
3,Air Travel: 203,2005Q3,90.33333333333331,6161,4.6097282608695656,-4.533333333333333,78.4,10.836666666666668,3442
4,Air Travel: 203,2005Q4,69.33333333333333,6264,4.530333333333334,-6.7333333333333325,78.8,12.873333333333335,3435
5,Air Travel: 203,2006Q1,82.33333333333333,6206,4.5295084745762715,-6.0,78.7,12.633333333333333,3423
6,Air Travel: 203,2006Q2,78.0,6254,4.576666666666666,-5.7333333333333325,79.8,16.766666666666666,3511
7,Air Travel: 203,2006Q3,92.66666666666669,6197,4.743666666666666,-6.933333333333334,80.3,14.87,3621
8,Air Travel: 203,2006Q4,67.66666666666667,6240,5.100666666666666,-5.3,80.9,13.063333333333333,3716
9,Air Travel: 203,2007Q1,79.0,6239,5.426333333333332,-7.966666666666666,81.0,15.373333333333335,3705
10,Air Travel: 203,2007Q2,74.0,6274,5.681,-5.166666666666667,81.8,14.769999999999998,4241
11,Air Travel: 203,2007Q3,78.0,6258,5.841666666666668,-4.966666666666667,81.7,22.02333333333333,3609
12,Air Travel: 203,2007Q4,58.33333333333334,6241,5.579,-6.433333333333334,82.6,22.66333333333333,3716
13,Air Travel: 203,2008Q1,66.33333333333333,6268,5.138000000000001,-10.133333333333333,82.9,28.06,3861
14,Air Travel: 203,2008Q2,60.33333333333334,6143,5.101333333333334,-20.233333333333334,84.6,21.48,3794
15,Air Travel: 203,2008Q3,58.66666666666666,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,3630
16,Air Travel: 203,2008Q4,41.66666666666666,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,3722
17,Air Travel: 203,2009Q1,48.0,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,3578
18,Air Travel: 203,2009Q2,45.0,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,3536
19,Air Travel: 203,2009Q3,48.33333333333334,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,3237
20,Air Travel: 203,2009Q4,37.333333333333336,5820,0.4823333333333333,-9.4,87.6,24.59666666666667,3339
21,Air Travel: 203,2010Q1,42.0,5815,0.5273333333333333,-7.733333333333332,88.2,19.37,3422
22,Air Travel: 203,2010Q2,44.0,5882,0.5426666666666667,-10.566666666666666,89.3,24.91,3359
23,Air Travel: 203,2010Q3,40.333333333333336,5885,0.5523333333333333,-14.033333333333333,89.6,22.26,3560
24,Air Travel: 203,2010Q4,34.333333333333336,5864,0.5766666666666665,-17.233333333333334,90.5,21.003333333333334,3687
25,Air Travel: 203,2011Q1,43.0,5862,0.6253333333333333,-21.433333333333334,91.8,18.186666666666667,3934
26,Air Travel: 203,2011Q2,42.333333333333336,5943,0.594,-20.83333333333333,93.3,15.78,4070
27,Air Travel: 203,2011Q3,44.0,5835,0.5556666666666668,-23.2,93.8,28.49,4175
28,Air Travel: 203,2011Q4,33.666666666666664,5917,0.52,-25.96666666666667,94.7,24.566666666666666,4185
29,Air Travel: 203,2012Q1,38.333333333333336,5811,0.4933333333333334,-23.03333333333333,95.1,18.243333333333336,4277
30,Air Travel: 203,2012Q2,38.0,5831,0.4803333333333333,-24.73333333333333,95.8,21.166666666666664,4496
31,Air Travel: 203,2012Q3,39.333333333333336,5904,0.439,-22.066666666666666,96.1,17.173333333333336,4510
32,Air Travel: 203,2012Q4,30.66666666666667,5819,0.445,-21.266666666666666,97.3,15.306666666666667,4275
33,Air Travel: 203,2013Q1,36.333333333333336,5749,0.3706666666666667,-20.566666666666666,97.7,13.159999999999998,4306
34,Air Travel: 203,2013Q2,36.66666666666666,5899,0.3686666666666665,-18.666666666666668,98.4,15.75,4850
35,Air Travel: 203,2013Q3,37.333333333333336,5913,0.37333333333333335,-10.366666666666667,98.7,16.653333333333332,4696
36,Air Travel: 203,2013Q4,30.66666666666667,5979,0.381,-10.699999999999998,99.3,12.339999999999998,4797
37,Air Travel: 203,2014Q1,35.333333333333336,6005,0.3586666666666667,-5.766666666666668,99.4,14.78,4855
38,Air Travel: 203,2014Q2,36.0,6062,0.37833333333333335,-3.0666666666666664,100.1,11.513333333333335,4830
39,Air Travel: 203,2014Q3,38.333333333333336,6095,0.4406666666666667,-3.2,100.1,13.013333333333335,4717
40,Air Travel: 203,2014Q4,29.66666666666667,6050,0.44,-3.866666666666666,100.2,14.340000000000002,4926
41,Air Travel: 203,2015Q1,34.333333333333336,6149,0.424,-0.9666666666666668,99.5,14.88,5140
42,Air Travel: 203,2015Q2,34.666666666666664,6267,0.4653333333333333,-0.7999999999999999,100.1,16.843333333333334,4964
43,Air Travel: 203,2015Q3,37.0,6194,0.4726666666666667,-0.13333333333333333,100.1,20.67,5245
44,Air Travel: 203,2015Q4,29.66666666666667,6045,0.4733333333333333,-0.16666666666666666,100.3,16.44333333333333,5217
45,Air Travel: 203,2016Q1,33.666666666666664,6154,0.4663333333333333,-0.30000000000000004,99.8,20.143333333333327,5033
46,Air Travel: 203,2016Q2,34.666666666666664,6182,0.4576666666666666,-2.1666666666666665,100.4,18.013333333333332,5175
47,Air Travel: 203,2016Q3,37.66666666666666,6248,0.2466666666666667,-7.166666666666665,100.9,13.5,5618
48,Air Travel: 203,2016Q4,29.33333333333333,6357,0.218,-4.9,101.5,14.513333333333335,5584
49,Air Travel: 203,2017Q1,33.333333333333336,6375,0.21866666666666668,-6.2,102.0,11.956666666666665,5769
50,Air Travel: 203,2017Q2,35.333333333333336,6316,0.18466666666666665,-6.933333333333333,103.2,11.956666666666665,5878
51,Air Travel: 203,2017Q3,39.0,6363,0.20066666666666666,-7.833333333333332,103.7,10.963333333333333,5549
52,Air Travel: 203,2017Q4,30.66666666666667,6391,0.36933333333333335,-7.666666666666668,104.6,10.07,5965
53,Air Travel: 203,2018Q1,35.333333333333336,6399,0.37366666666666665,-6.8,104.7,13.453333333333333,6703
54,Air Travel: 203,2018Q2,35.333333333333336,6437,0.5076666666666667,-6.433333333333334,105.7,12.973333333333334,6563
55,Air Travel: 203,2018Q3,37.0,6420,0.7246666666666667,-5.666666666666668,106.3,12.103333333333332,6516
56,Air Travel: 203,2018Q4,29.33333333333333,6399,0.7143333333333333,-8.1,106.9,18.930000000000003,6515
57,Air Travel: 203,2019Q1,33.0,6492,0.6983333333333334,-11.266666666666666,106.7,13.423333333333336,6589
58,Air Travel: 203,2019Q2,34.333333333333336,6454,0.741,-9.966666666666667,107.8,12.073333333333332,6362
59,Animal Products & Services: 882,2004Q4,65.33333333333333,6090,4.8196666666666665,-4.833333333333333,77.1,12.5,704
60,Animal Products & Services: 882,2005Q1,70.33333333333333,6074,4.881666666666667,-3.3666666666666667,77.3,10.836666666666664,730
61,Animal Products & Services: 882,2005Q2,68.66666666666667,6248,4.8806666666666665,-4.5,78.0,11.336666666666664,723
62,Animal Products & Services: 882,2005Q3,72.0,6161,4.6097282608695656,-4.533333333333333,78.4,10.836666666666668,723
63,Animal Products & Services: 882,2005Q4,70.66666666666667,6264,4.530333333333334,-6.7333333333333325,78.8,12.873333333333335,734
64,Animal Products & Services: 882,2006Q1,74.33333333333333,6206,4.5295084745762715,-6.0,78.7,12.633333333333333,746
65,Animal Products & Services: 882,2006Q2,72.33333333333333,6254,4.576666666666666,-5.7333333333333325,79.8,16.766666666666666,764
66,Animal Products & Services: 882,2006Q3,75.33333333333333,6197,4.743666666666666,-6.933333333333334,80.3,14.87,760
67,Animal Products & Services: 882,2006Q4,71.66666666666667,6240,5.100666666666666,-5.3,80.9,13.063333333333333,763
68,Animal Products & Services: 882,2007Q1,74.66666666666667,6239,5.426333333333332,-7.966666666666666,81.0,15.373333333333335,782
69,Animal Products & Services: 882,2007Q2,71.33333333333333,6274,5.681,-5.166666666666667,81.8,14.769999999999998,810
70,Animal Products & Services: 882,2007Q3,71.33333333333333,6258,5.841666666666668,-4.966666666666667,81.7,22.02333333333333,814
71,Animal Products & Services: 882,2007Q4,65.66666666666667,6241,5.579,-6.433333333333334,82.6,22.66333333333333,881
72,Animal Products & Services: 882,2008Q1,68.33333333333333,6268,5.138000000000001,-10.133333333333333,82.9,28.06,852
73,Animal Products & Services: 882,2008Q2,64.0,6143,5.101333333333334,-20.233333333333334,84.6,21.48,835
74,Animal Products & Services: 882,2008Q3,64.33333333333333,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,820
75,Animal Products & Services: 882,2008Q4,58.0,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,830
76,Animal Products & Services: 882,2009Q1,60.0,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,833
77,Animal Products & Services: 882,2009Q2,56.66666666666666,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,841
78,Animal Products & Services: 882,2009Q3,60.0,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,858
79,Animal Products & Services: 882,2009Q4,54.33333333333334,5820,0.4823333333333333,-9.4,87.6,24.59666666666667,897
80,Animal Products & Services: 882,2010Q1,56.0,5815,0.5273333333333333,-7.733333333333332,88.2,19.37,932
81,Animal Products & Services: 882,2010Q2,52.66666666666666,5882,0.5426666666666667,-10.566666666666666,89.3,24.91,991
82,Animal Products & Services: 882,2010Q3,56.66666666666666,5885,0.5523333333333333,-14.033333333333333,89.6,22.26,1002
83,Animal Products & Services: 882,2010Q4,49.66666666666666,5864,0.5766666666666665,-17.233333333333334,90.5,21.003333333333334,1049
84,Animal Products & Services: 882,2011Q1,65.0,5862,0.6253333333333333,-21.433333333333334,91.8,18.186666666666667,1102
85,Animal Products & Services: 882,2011Q2,63.0,5943,0.594,-20.83333333333333,93.3,15.78,1072
86,Animal Products & Services: 882,2011Q3,65.0,5835,0.5556666666666668,-23.2,93.8,28.49,1090
87,Animal Products & Services: 882,2011Q4,61.0,5917,0.52,-25.96666666666667,94.7,24.566666666666666,1092
88,Animal Products & Services: 882,2012Q1,64.0,5811,0.4933333333333334,-23.03333333333333,95.1,18.243333333333336,1091
89,Animal Products & Services: 882,2012Q2,63.66666666666666,5831,0.4803333333333333,-24.73333333333333,95.8,21.166666666666664,1108
90,Animal Products & Services: 882,2012Q3,66.33333333333333,5904,0.439,-22.066666666666666,96.1,17.173333333333336,1144
91,Animal Products & Services: 882,2012Q4,61.66666666666666,5819,0.445,-21.266666666666666,97.3,15.306666666666667,1189
92,Animal Products & Services: 882,2013Q1,63.33333333333334,5749,0.3706666666666667,-20.566666666666666,97.7,13.159999999999998,1280
93,Animal Products & Services: 882,2013Q2,65.66666666666667,5899,0.3686666666666665,-18.666666666666668,98.4,15.75,1284
94,Animal Products & Services: 882,2013Q3,69.33333333333333,5913,0.37333333333333335,-10.366666666666667,98.7,16.653333333333332,1287
95,Animal Products & Services: 882,2013Q4,68.66666666666667,5979,0.381,-10.699999999999998,99.3,12.339999999999998,1368
96,Animal Products & Services: 882,2014Q1,69.66666666666667,6005,0.3586666666666667,-5.766666666666668,99.4,14.78,1475
97,Animal Products & Services: 882,2014Q2,67.0,6062,0.37833333333333335,-3.0666666666666664,100.1,11.513333333333335,1552
98,Animal Products & Services: 882,2014Q3,69.66666666666667,6095,0.4406666666666667,-3.2,100.1,13.013333333333335,1578
99,Animal Products & Services: 882,2014Q4,66.0,6050,0.44,-3.866666666666666,100.2,14.340000000000002,1628
100,Animal Products & Services: 882,2015Q1,67.33333333333333,6149,0.424,-0.9666666666666668,99.5,14.88,1570
101,Animal Products & Services: 882,2015Q2,67.33333333333333,6267,0.4653333333333333,-0.7999999999999999,100.1,16.843333333333334,1519
102,Animal Products & Services: 882,2015Q3,69.0,6194,0.4726666666666667,-0.13333333333333333,100.1,20.67,1504
103,Animal Products & Services: 882,2015Q4,64.33333333333333,6045,0.4733333333333333,-0.16666666666666666,100.3,16.44333333333333,1511
104,Animal Products & Services: 882,2016Q1,71.0,6154,0.4663333333333333,-0.30000000000000004,99.8,20.143333333333327,1538
105,Animal Products & Services: 882,2016Q2,72.0,6182,0.4576666666666666,-2.1666666666666665,100.4,18.013333333333332,1609
106,Animal Products & Services: 882,2016Q3,74.66666666666667,6248,0.2466666666666667,-7.166666666666665,100.9,13.5,1679
107,Animal Products & Services: 882,2016Q4,69.0,6357,0.218,-4.9,101.5,14.513333333333335,1711
108,Animal Products & Services: 882,2017Q1,72.0,6375,0.21866666666666668,-6.2,102.0,11.956666666666665,1622
109,Animal Products & Services: 882,2017Q2,73.66666666666667,6316,0.18466666666666665,-6.933333333333333,103.2,11.956666666666665,1610
110,Animal Products & Services: 882,2017Q3,80.66666666666667,6363,0.20066666666666666,-7.833333333333332,103.7,10.963333333333333,1622
111,Animal Products & Services: 882,2017Q4,74.66666666666667,6391,0.36933333333333335,-7.666666666666668,104.6,10.07,1659
112,Animal Products & Services: 882,2018Q1,75.66666666666667,6399,0.37366666666666665,-6.8,104.7,13.453333333333333,1717
113,Animal Products & Services: 882,2018Q2,74.33333333333333,6437,0.5076666666666667,-6.433333333333334,105.7,12.973333333333334,1746
114,Animal Products & Services: 882,2018Q3,77.0,6420,0.7246666666666667,-5.666666666666668,106.3,12.103333333333332,1685
115,Animal Products & Services: 882,2018Q4,72.66666666666667,6399,0.7143333333333333,-8.1,106.9,18.930000000000003,1604
116,Animal Products & Services: 882,2019Q1,77.0,6492,0.6983333333333334,-11.266666666666666,106.7,13.423333333333336,1606
117,Animal Products & Services: 882,2019Q2,77.66666666666667,6454,0.741,-9.966666666666667,107.8,12.073333333333332,1702
118,Apartments & Residential Rentals: 378,2004Q4,66.66666666666667,6090,4.8196666666666665,-4.833333333333333,77.1,12.5,45881
119,Apartments & Residential Rentals: 378,2005Q1,87.66666666666669,6074,4.881666666666667,-3.3666666666666667,77.3,10.836666666666664,46505
120,Apartments & Residential Rentals: 378,2005Q2,87.33333333333331,6248,4.8806666666666665,-4.5,78.0,11.336666666666664,47218
121,Apartments & Residential Rentals: 378,2005Q3,94.66666666666669,6161,4.6097282608695656,-4.533333333333333,78.4,10.836666666666668,47801
122,Apartments & Residential Rentals: 378,2005Q4,67.0,6264,4.530333333333334,-6.7333333333333325,78.8,12.873333333333335,48151
123,Apartments & Residential Rentals: 378,2006Q1,89.33333333333331,6206,4.5295084745762715,-6.0,78.7,12.633333333333333,48709
124,Apartments & Residential Rentals: 378,2006Q2,86.0,6254,4.576666666666666,-5.7333333333333325,79.8,16.766666666666666,49304
125,Apartments & Residential Rentals: 378,2006Q3,95.0,6197,4.743666666666666,-6.933333333333334,80.3,14.87,49904
126,Apartments & Residential Rentals: 378,2006Q4,67.33333333333333,6240,5.100666666666666,-5.3,80.9,13.063333333333333,50351
127,Apartments & Residential Rentals: 378,2007Q1,86.66666666666669,6239,5.426333333333332,-7.966666666666666,81.0,15.373333333333335,50948
128,Apartments & Residential Rentals: 378,2007Q2,80.0,6274,5.681,-5.166666666666667,81.8,14.769999999999998,51437
129,Apartments & Residential Rentals: 378,2007Q3,84.33333333333333,6258,5.841666666666668,-4.966666666666667,81.7,22.02333333333333,51961
130,Apartments & Residential Rentals: 378,2007Q4,61.33333333333334,6241,5.579,-6.433333333333334,82.6,22.66333333333333,52393
131,Apartments & Residential Rentals: 378,2008Q1,74.33333333333333,6268,5.138000000000001,-10.133333333333333,82.9,28.06,53176
132,Apartments & Residential Rentals: 378,2008Q2,68.66666666666667,6143,5.101333333333334,-20.233333333333334,84.6,21.48,53715
133,Apartments & Residential Rentals: 378,2008Q3,68.66666666666667,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,54250
134,Apartments & Residential Rentals: 378,2008Q4,51.0,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,55061
135,Apartments & Residential Rentals: 378,2009Q1,62.0,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,55117
136,Apartments & Residential Rentals: 378,2009Q2,55.66666666666666,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,55044
137,Apartments & Residential Rentals: 378,2009Q3,61.66666666666666,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,55020
138,Apartments & Residential Rentals: 378,2009Q4,48.66666666666666,5820,0.4823333333333333,-9.4,87.6,24.59666666666667,55189
139,Apartments & Residential Rentals: 378,2010Q1,60.0,5815,0.5273333333333333,-7.733333333333332,88.2,19.37,55651
140,Apartments & Residential Rentals: 378,2010Q2,55.0,5882,0.5426666666666667,-10.566666666666666,89.3,24.91,56273
141,Apartments & Residential Rentals: 378,2010Q3,59.0,5885,0.5523333333333333,-14.033333333333333,89.6,22.26,56848
142,Apartments & Residential Rentals: 378,2010Q4,43.0,5864,0.5766666666666665,-17.233333333333334,90.5,21.003333333333334,57145
143,Apartments & Residential Rentals: 378,2011Q1,70.0,5862,0.6253333333333333,-21.433333333333334,91.8,18.186666666666667,57286
144,Apartments & Residential Rentals: 378,2011Q2,64.66666666666667,5943,0.594,-20.83333333333333,93.3,15.78,57619
145,Apartments & Residential Rentals: 378,2011Q3,71.0,5835,0.5556666666666668,-23.2,93.8,28.49,57894
146,Apartments & Residential Rentals: 378,2011Q4,55.66666666666666,5917,0.52,-25.96666666666667,94.7,24.566666666666666,58431
147,Apartments & Residential Rentals: 378,2012Q1,65.33333333333333,5811,0.4933333333333334,-23.03333333333333,95.1,18.243333333333336,59399
148,Apartments & Residential Rentals: 378,2012Q2,61.33333333333334,5831,0.4803333333333333,-24.73333333333333,95.8,21.166666666666664,60279
149,Apartments & Residential Rentals: 378,2012Q3,65.0,5904,0.439,-22.066666666666666,96.1,17.173333333333336,60940
150,Apartments & Residential Rentals: 378,2012Q4,52.33333333333334,5819,0.445,-21.266666666666666,97.3,15.306666666666667,61475
151,Apartments & Residential Rentals: 378,2013Q1,62.66666666666666,5749,0.3706666666666667,-20.566666666666666,97.7,13.159999999999998,62084
152,Apartments & Residential Rentals: 378,2013Q2,59.66666666666666,5899,0.3686666666666665,-18.666666666666668,98.4,15.75,62897
153,Apartments & Residential Rentals: 378,2013Q3,62.66666666666666,5913,0.37333333333333335,-10.366666666666667,98.7,16.653333333333332,63583
154,Apartments & Residential Rentals: 378,2013Q4,52.33333333333334,5979,0.381,-10.699999999999998,99.3,12.339999999999998,64262
155,Apartments & Residential Rentals: 378,2014Q1,62.33333333333334,6005,0.3586666666666667,-5.766666666666668,99.4,14.78,64871
156,Apartments & Residential Rentals: 378,2014Q2,60.0,6062,0.37833333333333335,-3.0666666666666664,100.1,11.513333333333335,65626
157,Apartments & Residential Rentals: 378,2014Q3,63.0,6095,0.4406666666666667,-3.2,100.1,13.013333333333335,66266
158,Apartments & Residential Rentals: 378,2014Q4,51.66666666666666,6050,0.44,-3.866666666666666,100.2,14.340000000000002,66890
159,Apartments & Residential Rentals: 378,2015Q1,63.0,6149,0.424,-0.9666666666666668,99.5,14.88,67517
160,Apartments & Residential Rentals: 378,2015Q2,59.33333333333334,6267,0.4653333333333333,-0.7999999999999999,100.1,16.843333333333334,68394
161,Apartments & Residential Rentals: 378,2015Q3,62.33333333333334,6194,0.4726666666666667,-0.13333333333333333,100.1,20.67,69247
162,Apartments & Residential Rentals: 378,2015Q4,50.66666666666666,6045,0.4733333333333333,-0.16666666666666666,100.3,16.44333333333333,70055
163,Apartments & Residential Rentals: 378,2016Q1,68.33333333333333,6154,0.4663333333333333,-0.30000000000000004,99.8,20.143333333333327,71453
164,Apartments & Residential Rentals: 378,2016Q2,64.0,6182,0.4576666666666666,-2.1666666666666665,100.4,18.013333333333332,72339
165,Apartments & Residential Rentals: 378,2016Q3,65.66666666666667,6248,0.2466666666666667,-7.166666666666665,100.9,13.5,72932
166,Apartments & Residential Rentals: 378,2016Q4,54.0,6357,0.218,-4.9,101.5,14.513333333333335,73179
167,Apartments & Residential Rentals: 378,2017Q1,64.33333333333333,6375,0.21866666666666668,-6.2,102.0,11.956666666666665,73063
168,Apartments & Residential Rentals: 378,2017Q2,62.66666666666666,6316,0.18466666666666665,-6.933333333333333,103.2,11.956666666666665,72930
169,Apartments & Residential Rentals: 378,2017Q3,67.33333333333333,6363,0.20066666666666666,-7.833333333333332,103.7,10.963333333333333,73069
170,Apartments & Residential Rentals: 378,2017Q4,56.0,6391,0.36933333333333335,-7.666666666666668,104.6,10.07,73416
171,Apartments & Residential Rentals: 378,2018Q1,62.66666666666666,6399,0.37366666666666665,-6.8,104.7,13.453333333333333,74139
172,Apartments & Residential Rentals: 378,2018Q2,60.0,6437,0.5076666666666667,-6.433333333333334,105.7,12.973333333333334,74805
173,Apartments & Residential Rentals: 378,2018Q3,61.33333333333334,6420,0.7246666666666667,-5.666666666666668,106.3,12.103333333333332,75293
174,Apartments & Residential Rentals: 378,2018Q4,51.0,6399,0.7143333333333333,-8.1,106.9,18.930000000000003,75543
175,Apartments & Residential Rentals: 378,2019Q1,59.33333333333334,6492,0.6983333333333334,-11.266666666666666,106.7,13.423333333333336,76123
176,Apartments & Residential Rentals: 378,2019Q2,56.33333333333334,6454,0.741,-9.966666666666667,107.8,12.073333333333332,76510
177,Apparel: 68,2004Q4,73.0,6090,4.8196666666666665,-4.833333333333333,77.1,12.5,10502
178,Apparel: 68,2005Q1,67.0,6074,4.881666666666667,-3.3666666666666667,77.3,10.836666666666664,10767
179,Apparel: 68,2005Q2,68.0,6248,4.8806666666666665,-4.5,78.0,11.336666666666664,10744
180,Apparel: 68,2005Q3,66.66666666666667,6161,4.6097282608695656,-4.533333333333333,78.4,10.836666666666668,10818
181,Apparel: 68,2005Q4,78.66666666666667,6264,4.530333333333334,-6.7333333333333325,78.8,12.873333333333335,10986
182,Apparel: 68,2006Q1,69.33333333333333,6206,4.5295084745762715,-6.0,78.7,12.633333333333333,11011
183,Apparel: 68,2006Q2,70.33333333333333,6254,4.576666666666666,-5.7333333333333325,79.8,16.766666666666666,11218
184,Apparel: 68,2006Q3,70.33333333333333,6197,4.743666666666666,-6.933333333333334,80.3,14.87,11403
185,Apparel: 68,2006Q4,81.0,6240,5.100666666666666,-5.3,80.9,13.063333333333333,11474
186,Apparel: 68,2007Q1,69.66666666666667,6239,5.426333333333332,-7.966666666666666,81.0,15.373333333333335,11266
187,Apparel: 68,2007Q2,71.66666666666667,6274,5.681,-5.166666666666667,81.8,14.769999999999998,11541
188,Apparel: 68,2007Q3,67.66666666666667,6258,5.841666666666668,-4.966666666666667,81.7,22.02333333333333,11683
189,Apparel: 68,2007Q4,77.66666666666667,6241,5.579,-6.433333333333334,82.6,22.66333333333333,11709
190,Apparel: 68,2008Q1,65.0,6268,5.138000000000001,-10.133333333333333,82.9,28.06,11782
191,Apparel: 68,2008Q2,63.66666666666666,6143,5.101333333333334,-20.233333333333334,84.6,21.48,12054
192,Apparel: 68,2008Q3,62.33333333333334,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,12211
193,Apparel: 68,2008Q4,71.0,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,11990
194,Apparel: 68,2009Q1,61.0,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,12390
195,Apparel: 68,2009Q2,58.66666666666666,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,12121
196,Apparel: 68,2009Q3,60.33333333333334,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,12069
197,Apparel: 68,2009Q4,69.66666666666667,5820,0.4823333333333333,-9.4,87.6,24.59666666666667,12021
198,Apparel: 68,2010Q1,58.66666666666666,5815,0.5273333333333333,-7.733333333333332,88.2,19.37,12362
199,Apparel: 68,2010Q2,57.66666666666666,5882,0.5426666666666667,-10.566666666666666,89.3,24.91,12367
200,Apparel: 68,2010Q3,56.66666666666666,5885,0.5523333333333333,-14.033333333333333,89.6,22.26,12568
201,Apparel: 68,2010Q4,65.0,5864,0.5766666666666665,-17.233333333333334,90.5,21.003333333333334,12654
202,Apparel: 68,2011Q1,70.33333333333333,5862,0.6253333333333333,-21.433333333333334,91.8,18.186666666666667,12802
203,Apparel: 68,2011Q2,70.66666666666667,5943,0.594,-20.83333333333333,93.3,15.78,13173
204,Apparel: 68,2011Q3,70.0,5835,0.5556666666666668,-23.2,93.8,28.49,13182
205,Apparel: 68,2011Q4,84.0,5917,0.52,-25.96666666666667,94.7,24.566666666666666,13306
206,Apparel: 68,2012Q1,70.66666666666667,5811,0.4933333333333334,-23.03333333333333,95.1,18.243333333333336,13489
207,Apparel: 68,2012Q2,72.0,5831,0.4803333333333333,-24.73333333333333,95.8,21.166666666666664,13323
208,Apparel: 68,2012Q3,71.33333333333333,5904,0.439,-22.066666666666666,96.1,17.173333333333336,13537
209,Apparel: 68,2012Q4,85.0,5819,0.445,-21.266666666666666,97.3,15.306666666666667,13731
210,Apparel: 68,2013Q1,71.0,5749,0.3706666666666667,-20.566666666666666,97.7,13.159999999999998,14260
211,Apparel: 68,2013Q2,71.0,5899,0.3686666666666665,-18.666666666666668,98.4,15.75,14391
212,Apparel: 68,2013Q3,70.33333333333333,5913,0.37333333333333335,-10.366666666666667,98.7,16.653333333333332,14786
213,Apparel: 68,2013Q4,85.33333333333333,5979,0.381,-10.699999999999998,99.3,12.339999999999998,14905
214,Apparel: 68,2014Q1,70.0,6005,0.3586666666666667,-5.766666666666668,99.4,14.78,14566
215,Apparel: 68,2014Q2,71.66666666666667,6062,0.37833333333333335,-3.0666666666666664,100.1,11.513333333333335,15132
216,Apparel: 68,2014Q3,69.0,6095,0.4406666666666667,-3.2,100.1,13.013333333333335,14898
217,Apparel: 68,2014Q4,85.0,6050,0.44,-3.866666666666666,100.2,14.340000000000002,15000
218,Apparel: 68,2015Q1,69.33333333333333,6149,0.424,-0.9666666666666668,99.5,14.88,15135
219,Apparel: 68,2015Q2,69.33333333333333,6267,0.4653333333333333,-0.7999999999999999,100.1,16.843333333333334,15626
220,Apparel: 68,2015Q3,69.66666666666667,6194,0.4726666666666667,-0.13333333333333333,100.1,20.67,15800
221,Apparel: 68,2015Q4,84.33333333333333,6045,0.4733333333333333,-0.16666666666666666,100.3,16.44333333333333,15889
222,Apparel: 68,2016Q1,71.33333333333333,6154,0.4663333333333333,-0.30000000000000004,99.8,20.143333333333327,16103
223,Apparel: 68,2016Q2,73.66666666666667,6182,0.4576666666666666,-2.1666666666666665,100.4,18.013333333333332,16015
224,Apparel: 68,2016Q3,73.0,6248,0.2466666666666667,-7.166666666666665,100.9,13.5,16129
225,Apparel: 68,2016Q4,90.66666666666669,6357,0.218,-4.9,101.5,14.513333333333335,16522
226,Apparel: 68,2017Q1,72.66666666666667,6375,0.21866666666666668,-6.2,102.0,11.956666666666665,16751
227,Apparel: 68,2017Q2,75.0,6316,0.18466666666666665,-6.933333333333333,103.2,11.956666666666665,16758
228,Apparel: 68,2017Q3,77.66666666666667,6363,0.20066666666666666,-7.833333333333332,103.7,10.963333333333333,16714
229,Apparel: 68,2017Q4,95.0,6391,0.36933333333333335,-7.666666666666668,104.6,10.07,16687
230,Apparel: 68,2018Q1,74.0,6399,0.37366666666666665,-6.8,104.7,13.453333333333333,16592
231,Apparel: 68,2018Q2,75.33333333333333,6437,0.5076666666666667,-6.433333333333334,105.7,12.973333333333334,16775
232,Apparel: 68,2018Q3,75.33333333333333,6420,0.7246666666666667,-5.666666666666668,106.3,12.103333333333332,17017
233,Apparel: 68,2018Q4,90.33333333333331,6399,0.7143333333333333,-8.1,106.9,18.930000000000003,17115
234,Apparel: 68,2019Q1,73.33333333333333,6492,0.6983333333333334,-11.266666666666666,106.7,13.423333333333336,17609
235,Apparel: 68,2019Q2,75.66666666666667,6454,0.741,-9.966666666666667,107.8,12.073333333333332,17845
