date,50,65,68,71,74,89,123,124,138,179,203,249,263,270,273,276,361,364,378,382,404,405,406,465,466,467,472,560,573,646,658,882,906,907,908,909,951,1150,1190,1191,1269,1292,1293,1349
2011-03,54,71,68,51,65,58,68,57,72,42,40,51,59,53,50,72,39,77,65,69,42,41,35,44,44,61,56,58,38,72,69,63,50,33,45,43,55,62,40,58,45,51,50,22
2011-04,54,70,68,51,52,58,62,54,69,42,40,49,68,47,52,72,36,59,57,68,43,39,36,40,38,57,54,55,37,68,56,60,55,32,43,45,50,61,35,69,39,44,47,18
2011-05,54,73,71,52,65,58,67,58,68,45,43,55,70,50,53,71,39,64,68,74,46,43,38,42,42,60,53,61,39,71,67,64,47,31,48,44,53,62,35,72,39,51,51,20
2011-06,57,73,73,51,62,59,70,61,70,46,44,58,69,50,56,72,39,71,69,71,47,45,42,43,42,61,53,61,38,71,72,65,49,30,48,41,54,64,38,71,39,48,53,21
2011-07,56,78,70,52,50,59,67,60,69,48,46,59,76,52,51,75,39,100,68,71,52,44,40,45,41,61,55,61,38,71,72,67,50,30,49,43,53,61,36,76,38,49,55,20
2011-08,56,72,68,53,47,55,64,60,68,47,45,51,69,54,49,73,38,59,71,72,46,44,43,45,41,59,53,57,37,70,70,65,46,34,53,43,55,61,35,69,36,49,56,18
2011-09,54,67,72,52,64,54,71,58,63,43,41,46,64,52,47,72,39,67,74,71,44,44,40,40,40,56,52,58,36,70,69,63,47,33,52,45,55,63,34,62,36,50,53,19
2011-10,54,69,77,56,61,54,79,61,65,39,36,41,59,58,57,76,40,72,61,83,42,43,40,37,38,49,52,61,35,70,73,63,52,36,52,50,57,59,38,58,35,52,56,19
2011-11,55,70,84,60,64,53,70,75,65,37,34,40,58,61,42,77,49,62,58,70,46,52,46,35,37,45,52,72,41,73,74,62,60,37,50,53,66,62,37,53,36,68,60,19
2011-12,52,75,91,65,48,51,62,86,57,33,31,32,53,56,37,77,57,68,48,70,45,63,63,29,29,36,46,70,43,69,57,58,64,37,48,71,66,72,30,48,31,78,60,15
2012-01,53,69,74,59,65,55,67,65,66,45,41,45,56,65,44,76,46,61,71,71,49,43,41,40,42,52,56,67,38,78,71,67,51,34,50,54,65,58,39,52,37,64,61,19
2012-02,53,69,70,57,60,54,64,63,68,42,38,43,54,57,44,77,40,64,66,64,44,41,39,37,41,50,57,64,36,78,70,64,57,39,48,50,59,56,39,50,37,54,54,20
2012-03,51,66,68,52,57,53,64,56,68,41,36,44,60,52,48,75,37,62,59,57,46,38,37,34,41,49,57,64,33,70,59,61,54,36,44,45,53,58,35,58,41,47,49,23
2012-04,51,68,72,54,52,58,69,60,65,42,37,44,63,55,50,75,38,63,61,60,47,42,39,35,39,48,56,64,34,71,60,64,55,37,44,48,57,60,37,62,39,56,52,24
2012-05,52,68,74,53,61,56,71,61,71,42,38,47,63,51,51,71,37,64,62,55,48,42,42,37,38,48,55,66,34,76,60,64,49,35,44,46,53,59,39,61,41,49,50,23
